endTime,artistName,trackName,msPlayed
2022-06-23 03:35,jhfly,two scents,66571
2022-06-23 03:37,Fatb,Cotton Cloud,123006
2022-06-23 03:40,Jordy Chandra,Distance,123010
2022-06-23 03:42,ビクター ＭＫＩＩ,I Still Like You,140270
2022-06-23 03:44,In Love With a Ghost,Sorry for Not Answering the Phone I'm Too Busy Trying to Fly Away,132413
2022-06-23 03:47,potsu,letting go,198825
2022-06-23 03:50,Maple Syrup,Denpasar,134859
2022-06-23 03:52,Sleepdealer,Like Silk,124675
2022-06-23 03:54,Manny,Wl Up,124691
2022-06-23 03:56,Squareface,Smoke & Coffee,126089
2022-06-24 14:56,Angela Zhang,Running to You,29696
2022-06-24 14:56,Joker Xue,Facade,7786
2022-06-24 15:00,Xu Kai,Soulmate,208998
2022-06-24 15:03,Krystal Chan,Follow the Light,213523
2022-06-24 15:06,Zhai Xiaowen,Signs of You,188342
2022-06-24 15:09,Air League Band,Heroes,161476
2022-06-24 15:13,SEVENTEEN,"Warrior (JOSHUA, 文俊辉, 徐明浩, MINGYU, VERNON from SEVENTEEN)",180237
2022-06-24 15:16,WayV,Everytime,178582
2022-06-24 15:19,Naomi Wong,Edge,184687
2022-06-24 15:23,Gao Han,Before Dawn,202770
2022-06-24 15:26,Various Artists,Sentimental Journey,4949
2022-06-24 15:26,Lara Liang,Soulmate Solo Ver,207500
2022-06-24 15:28,Angela Zhang,Running to You,81557
2022-06-24 15:32,Joker Xue,Facade,248160
2022-06-24 15:35,Xu Kai,Soulmate,208998
2022-06-24 15:39,Krystal Chan,Follow the Light,213523
2022-06-24 15:42,Zhai Xiaowen,Signs of You,188342
2022-06-24 15:45,Air League Band,Heroes,161476
2022-06-24 15:48,SEVENTEEN,"Warrior (JOSHUA, 文俊辉, 徐明浩, MINGYU, VERNON from SEVENTEEN)",180237
2022-06-24 15:50,WayV,Everytime,134642
2022-06-25 00:17,WayV,Everytime,2581
2022-06-25 00:17,Lara Liang,Soulmate Solo Ver,11285
2022-06-25 00:17,Xu Kai,Soulmate,7765
2022-06-25 00:17,Xu Kai,Soulmate,3818
2022-06-25 00:29,Lara Liang,Soulmate Solo Ver,374796
2022-06-25 00:30,Various Artists,Meditation Music,3968
2022-06-25 00:52,徐艺洋,皮埃罗,1578
2022-06-25 00:52,Priscilla Chan,飄雪,874
2022-06-25 00:52,Twins,老鼠愛大米,1408
2022-06-25 00:52,新乐尘符,123我爱你,768
2022-06-25 00:55,徐艺洋,会不会再见,199897
2022-06-25 01:00,A-Lin,天若有情 - 電視劇「錦繡未央」主題曲,257254
2022-06-25 01:02,Joyce Chu,I Miss You,158160
2022-06-25 01:06,愛寫歌的小田,枕邊童話,190954
2022-06-25 01:10,Will Pan,不得不愛,281413
2022-06-25 01:14,TIA RAY,阿楚姑娘,248828
2022-06-25 01:18,S.H.E,中国话,194026
2022-06-25 01:21,SING女團,SING-Moonlight Thoughts,231446
2022-06-25 01:26,Xiao Zhan,[Theme Song] Wu Ji - Chorus Edition,253133
2022-06-25 01:30,王以綸,Sometimes,249472
2022-06-25 01:37,程響,四季予你,725
2022-06-25 01:37,China songs,Never Stop,211022
2022-06-25 01:37,Sue,時候,960
2022-06-25 01:37,G.E.M.,我的秘密 (MySecret),9257
2022-06-25 01:41,WayV,Turn Back Time,218680
2022-06-25 01:46,Crowd Lu,刻在我心底的名字 (Your Name Engraved Herein) - 電影<刻在你心底的名字>主題曲,320165
2022-06-25 01:50,Hua Chen Yu,異類,208013
2022-06-25 04:39,Michael Wong,約定 - 2016 Live Version,6371
2022-06-25 17:14,Angela Zhang,Running to You,2645
2022-06-25 17:18,Joker Xue,Facade,248160
2022-06-25 17:19,Xu Kai,Soulmate,35338
2022-06-25 19:23,Xu Kai,Soulmate,173668
2022-06-25 19:27,Krystal Chan,Follow the Light,213523
2022-06-25 19:30,Zhai Xiaowen,Signs of You,188342
2022-06-25 19:33,Air League Band,Heroes,161476
2022-06-26 03:08,SEVENTEEN,"Warrior (JOSHUA, 文俊辉, 徐明浩, MINGYU, VERNON from SEVENTEEN)",137035
2022-06-26 20:24,Gen Hoshino,Comedy,12693
2022-06-26 20:26,Wang Jun Qi,"我多喜歡你,你會知道(網劇<致我們單純的小美好>推廣曲)",1664
2022-06-27 01:28,Angela Zhang,Running to You,1749
2022-06-27 01:28,Joker Xue,Facade,1045
2022-06-27 01:31,Xu Kai,Soulmate,208998
2022-06-27 01:35,Zhai Xiaowen,Signs of You,5104
2022-06-27 01:35,Krystal Chan,Follow the Light,213523
2022-06-27 01:38,Air League Band,Heroes,161476
2022-06-27 01:41,SEVENTEEN,"Warrior (JOSHUA, 文俊辉, 徐明浩, MINGYU, VERNON from SEVENTEEN)",180237
2022-06-27 01:44,WayV,Everytime,178582
2022-06-27 01:47,Naomi Wong,Edge,184687
2022-06-27 01:50,Gao Han,Before Dawn,202770
2022-06-27 01:54,Lara Liang,Soulmate Solo Ver,207500
2022-06-27 01:55,Various Artists,Sentimental Journey,113520
2022-06-27 01:57,Bugs Bunny,Overture - Merrie Melodies Main Title Music,9408
2022-06-27 01:57,The Cinematic Film Band,"Indecent Proposal (From the Movie ""Indecent Proposal"")",102866
2022-06-27 03:29,Zhai Xiaowen,Signs of You,7894
2022-06-27 03:29,Krystal Chan,Follow the Light,213523
2022-06-27 03:29,Air League Band,Heroes,1621
2022-06-27 03:32,SEVENTEEN,"Warrior (JOSHUA, 文俊辉, 徐明浩, MINGYU, VERNON from SEVENTEEN)",180237
2022-06-27 03:35,WayV,Everytime,163058
2022-06-27 04:21,Angela Zhang,Running to You,278428
2022-06-27 04:21,Joker Xue,Facade,4088
2022-06-27 04:25,Xu Kai,Soulmate,208998
2022-06-27 04:28,Krystal Chan,Follow the Light,213523
2022-06-27 04:31,Zhai Xiaowen,Signs of You,188342
2022-06-27 04:32,Air League Band,Heroes,30073
2022-06-28 03:21,齐悦,Wanan,1344
2022-06-28 03:21,周深,大魚 - 唱片版,682
2022-06-28 03:21,Crowd Lu,刻在我心底的名字 (Your Name Engraved Herein) - 電影<刻在你心底的名字>主題曲,1066
2022-06-28 03:21,Gao Qiuzi,[Wen Qing] woodland,874
2022-06-28 03:21,Krystal Chan,[Yicheng Group] Gu Cheng,810
2022-06-28 03:21,Air League Band,Heroes,3861
2022-06-28 03:21,Elva Hsiao,瀟灑小姐,938
2022-06-28 03:25,Kit Chan,喜欢你,265906
2022-06-28 03:30,黃冠筑,Ten Years of Hits - Mandarin Version,273750
2022-06-28 03:34,Priscilla Chan,飄雪,236960
2022-06-28 03:37,China songs,Never Stop,211022
2022-06-28 03:41,Cyndi Wang,Honey,214386
2022-06-28 03:45,China songs,Downwind,221216
2022-06-28 03:48,满舒克,笑看江湖 - 网剧《山河令》江湖推广曲,202759
2022-06-28 03:53,Jay Chou,安靜,334240
2022-06-28 03:57,高瀚宇,Miracle,216857
2022-06-28 04:02,Eric Chou,我很快樂,296987
2022-06-28 04:05,愛寫歌的小田,枕邊童話,190954
2022-06-28 04:10,A-Lin,天若有情 - 電視劇「錦繡未央」主題曲,257254
2022-06-28 04:14,Ice Paper,心如止水,243750
2022-06-28 04:17,徐艺洋,会不会再见,199897
2022-06-28 04:18,希林娜依•高,颗粒季,1365
2022-06-28 04:18,Twins,老鼠愛大米,1730
2022-06-28 04:18,WayV,Turn Back Time,1045
2022-06-28 04:18,SING女團,SING-Moonlight Thoughts,895
2022-06-28 04:18,新乐尘符,123我爱你,853
2022-06-28 04:18,Hai Lin,Wu Ji - Piano Ver.,83600
2022-06-28 04:19,Hua Chen Yu,異類,1301
2022-06-28 04:19,唐嫣,天赋,831
2022-06-28 04:19,小潘潘,學貓叫,1066
2022-06-28 04:19,小潘潘,學貓叫,896
2022-06-28 04:19,Lu Han,咖啡 (LH x KW),1194
2022-06-28 04:19,王以綸,Sometimes,1194
2022-06-28 04:19,徐紫茵,Say Yes,1002
2022-06-28 04:19,F*yy,万有引力,746
2022-06-28 04:19,Xiao Zhan,[Theme Song] Wu Ji - Chorus Edition,1557
2022-06-28 04:19,Michael Wong,童話,810
2022-06-28 04:19,徐艺洋,Super Power,1088
2022-06-28 04:19,徐艺洋,Super Power,554
2022-06-28 04:19,段奧娟,"一起走的幸福 (電視劇《親愛的, 熱愛的》插曲)",1343
2022-06-28 04:19,莫宰羊,未接來電,1088
2022-06-28 04:19,S.H.E,中国话,1600
2022-06-28 04:23,Rachel Liang,那女孩對我說,268875
2022-06-28 04:27,G.E.M.,我的秘密 (MySecret),248486
2022-06-28 04:28,吴亦凡,大碗宽面,1045
2022-06-28 04:28,Jay Chou,青花瓷,1215
2022-06-28 04:28,Hu Xia,无题 - 网剧《山河令》插曲,6310
2022-06-28 04:30,China songs,When I Was Eighteen,126165
2022-06-28 13:43,Eric Chou,我很快樂,296987
2022-06-28 13:43,Fei Yu-ching,一翦梅,39052
2022-06-28 13:49,Crowd Lu,刻在我心底的名字 (Your Name Engraved Herein) - 電影<刻在你心底的名字>主題曲,320165
2022-06-28 13:52,Jay Chou,告白氣球,215146
2022-06-28 13:56,齐悦,Wanan,194285
2022-06-28 13:59,徐艺洋,皮埃罗,186141
2022-06-28 14:03,莫宰羊,未接來電,238006
2022-06-28 14:07,Priscilla Chan,飄雪,236960
2022-06-28 14:11,傲七爺,是想你的聲音啊,234811
2022-06-28 14:14,小潘潘,學貓叫(Remix版),216990
2022-06-28 14:19,吴亦凡,贰叁,320618
2022-06-28 14:23,Krystal Chan,风的话 - 《我的小确幸》影视剧片头主题曲,195744
2022-06-28 14:28,Jay Chou,安靜,334240
2022-06-28 14:32,徐紫茵,Say Yes,234269
2022-06-28 14:37,Kit Chan,喜欢你,265906
2022-06-28 14:41,Twins,老鼠愛大米,262480
2022-06-28 14:41,段奧娟,"一起走的幸福 (電視劇《親愛的, 熱愛的》插曲)",22782
2022-06-28 21:10,Angela Zhang,Running to You,4416
2022-06-28 21:10,Joker Xue,Facade,2410
2022-06-28 21:13,Xu Kai,Soulmate,208998
2022-06-28 21:17,Krystal Chan,Follow the Light,213523
2022-06-28 21:20,Zhai Xiaowen,Signs of You,188342
2022-06-28 21:23,Air League Band,Heroes,161476
2022-06-28 21:25,SEVENTEEN,"Warrior (JOSHUA, 文俊辉, 徐明浩, MINGYU, VERNON from SEVENTEEN)",119753
2022-06-28 21:46,SEVENTEEN,"Warrior (JOSHUA, 文俊辉, 徐明浩, MINGYU, VERNON from SEVENTEEN)",60493
2022-06-28 21:49,WayV,Everytime,178582
2022-06-28 21:49,Naomi Wong,Edge,9052
2022-07-13 20:07,Yu-Peng Chen,Genius of Takwin,682
2022-07-13 20:07,Yu-Peng Chen,Genius of Takwin,8362
2022-07-13 20:12,Yu-Peng Chen,Genius of Takwin,100369
2022-07-13 20:13,Yu-Peng Chen,Preparation of Matsuri,26401
2022-07-13 20:19,Yu-Peng Chen,"Good Night, Liyue",26750
2022-07-15 00:16,HOYO-MiX,Island of Crystal and Pearl,91200
2022-07-15 00:18,HOYO-MiX,Illuminated Coral Palace,83566
2022-07-15 00:19,HOYO-MiX,Peaceful Wishes,65600
2022-07-15 00:20,HOYO-MiX,A Tranquil Town,68166
2022-07-15 00:21,HOYO-MiX,Stroll Along the Beach,79911
2022-07-15 00:23,HOYO-MiX,In a Harmonious Atmosphere,98151
2022-07-15 00:25,HOYO-MiX,Stories Untold,141399
2022-07-15 02:05,HOYO-MiX,What Now Remains,66874
2022-07-16 01:06,HOYO-MiX,What Now Remains,50766
2022-07-16 01:08,HOYO-MiX,Roaming in Silence,87032
2022-07-16 01:09,HOYO-MiX,Lonely Journey,69459
2022-07-16 01:10,HOYO-MiX,Swath of Desolation,70545
2022-07-16 01:12,HOYO-MiX,Echoes of Solitude,102953
2022-07-16 01:13,HOYO-MiX,Mournful Whisperings,102914
2022-07-16 01:15,HOYO-MiX,Desire for Calm,107918
2022-07-16 03:43,HOYO-MiX,A Fragment of Peace,56169
2022-07-21 23:49,Shiro Sagisu,Hedgehog's Dilemma,167306
2022-07-21 23:49,Shiro Sagisu,Barefoot In The Park,3244
2022-07-22 04:52,StreamBeats Originals,Fly Me Away,155454
2022-07-22 04:55,連淮偉,愛是,2040
2022-07-22 04:55,StreamBeats Originals,Fly Me Away - Instrumental,155454
2022-07-22 04:57,StreamBeats Originals,Fly Me Away,155454
2022-07-22 05:00,StreamBeats Originals,Fly Me Away - Instrumental,155454
2022-07-22 05:03,StreamBeats Originals,Fly Me Away,155454
2022-07-22 05:05,StreamBeats Originals,Fly Me Away - Instrumental,155454
2022-07-22 05:08,StreamBeats Originals,Fly Me Away,155454
2022-07-22 05:10,StreamBeats Originals,Fly Me Away - Instrumental,155454
2022-07-22 05:23,StreamBeats Originals,Fly Me Away,155454
2022-07-22 05:25,StreamBeats Originals,Fly Me Away - Instrumental,155454
2022-07-22 05:28,StreamBeats Originals,Fly Me Away,155454
2022-07-22 05:30,StreamBeats Originals,Fly Me Away - Instrumental,155454
2022-07-22 05:33,StreamBeats Originals,Fly Me Away,155454
2022-07-22 05:36,StreamBeats Originals,Fly Me Away - Instrumental,155454
2022-07-22 05:38,StreamBeats Originals,Fly Me Away,155454
2022-07-22 05:41,StreamBeats Originals,Fly Me Away - Instrumental,155454
2022-07-22 05:43,StreamBeats Originals,Fly Me Away,155454
2022-07-22 05:46,StreamBeats Originals,Fly Me Away - Instrumental,155454
2022-07-22 05:49,StreamBeats Originals,Fly Me Away,155454
2022-07-22 05:51,StreamBeats Originals,Fly Me Away - Instrumental,155454
2022-07-22 05:54,StreamBeats Originals,Fly Me Away,155454
2022-07-22 05:56,StreamBeats Originals,Fly Me Away - Instrumental,155454
2022-07-22 05:59,StreamBeats Originals,Fly Me Away,155454
2022-07-22 06:02,StreamBeats Originals,Fly Me Away - Instrumental,155454
2022-07-22 06:04,StreamBeats Originals,Fly Me Away,155454
2022-07-22 06:07,StreamBeats Originals,Fly Me Away - Instrumental,155454
2022-07-22 06:09,StreamBeats Originals,Fly Me Away,155454
2022-07-22 19:00,ITZY,SNEAKERS,2752
2022-07-22 19:00,ITZY,SNEAKERS (English Ver.),31552
2022-07-22 19:03,ミア・テイラー (CV.内田 秀),stars we chase,3562
2022-07-22 19:03,ITZY,SNEAKERS (English Ver.),179453
2022-07-22 20:08,StreamBeats Originals,Fly Me Away - Instrumental,155454
2022-07-22 20:11,StreamBeats Originals,Fly Me Away,155454
2022-07-22 20:13,StreamBeats Originals,Fly Me Away - Instrumental,155454
2022-07-22 20:14,StreamBeats Originals,Fly Me Away,14543
2022-07-22 20:16,StreamBeats Originals,Fly Me Away - Instrumental,155454
2022-07-22 20:18,StreamBeats Originals,Fly Me Away - Instrumental,98815
2022-07-23 01:34,StreamBeats Originals,Fly Me Away - Instrumental,56668
2022-07-23 01:37,StreamBeats Originals,Fly Me Away - Instrumental,155454
2022-07-23 01:39,StreamBeats Originals,Fly Me Away - Instrumental,155454
2022-07-23 01:41,StreamBeats Originals,Fly Me Away - Instrumental,64383
2022-07-23 01:43,StreamBeats Originals,Fly Me Away,155454
2022-07-23 01:43,StreamBeats Originals,Fly Me Away - Instrumental,3645
2022-07-23 01:46,StreamBeats Originals,Fly Me Away,155454
2022-07-23 01:48,StreamBeats Originals,Fly Me Away,155454
2022-07-23 01:51,StreamBeats Originals,Fly Me Away,155454
2022-07-23 01:54,StreamBeats Originals,Fly Me Away,155454
2022-07-23 01:56,StreamBeats Originals,Fly Me Away,155454
2022-07-23 01:59,StreamBeats Originals,Fly Me Away,155454
2022-07-23 02:01,StreamBeats Originals,Fly Me Away,155454
2022-07-23 02:04,StreamBeats Originals,Fly Me Away,155454
2022-07-23 02:07,StreamBeats Originals,Fly Me Away,155454
2022-07-23 02:09,StreamBeats Originals,Fly Me Away,155454
2022-07-23 02:12,StreamBeats Originals,Fly Me Away,155454
2022-07-23 02:14,StreamBeats Originals,Fly Me Away,155454
2022-07-23 02:17,StreamBeats Originals,Fly Me Away,155454
2022-07-23 02:20,StreamBeats Originals,Fly Me Away,155454
2022-07-23 02:22,StreamBeats Originals,Fly Me Away,155454
2022-07-23 02:25,StreamBeats Originals,Fly Me Away,155454
2022-07-23 02:27,StreamBeats Originals,Fly Me Away,155454
2022-07-23 02:30,StreamBeats Originals,Fly Me Away,155454
2022-07-23 02:33,StreamBeats Originals,Fly Me Away,155454
2022-07-23 02:35,StreamBeats Originals,Fly Me Away,155454
2022-07-23 02:38,StreamBeats Originals,Fly Me Away,155454
2022-07-23 02:40,StreamBeats Originals,Fly Me Away,155454
2022-07-23 02:43,StreamBeats Originals,Fly Me Away,155454
2022-07-23 02:46,StreamBeats Originals,Fly Me Away,155454
2022-07-23 02:48,StreamBeats Originals,Fly Me Away,155454
2022-07-23 02:51,StreamBeats Originals,Fly Me Away,155454
2022-07-23 02:53,StreamBeats Originals,Fly Me Away,155454
2022-07-23 02:56,StreamBeats Originals,Fly Me Away,155454
2022-07-23 02:59,StreamBeats Originals,Fly Me Away,155454
2022-07-23 03:01,StreamBeats Originals,Fly Me Away,155454
2022-07-23 03:04,StreamBeats Originals,Fly Me Away,155454
2022-07-23 03:06,StreamBeats Originals,Fly Me Away,155454
2022-07-23 03:09,StreamBeats Originals,Fly Me Away,155454
2022-07-23 03:12,StreamBeats Originals,Fly Me Away,155454
2022-07-23 03:14,StreamBeats Originals,Fly Me Away,155454
2022-07-23 03:17,StreamBeats Originals,Fly Me Away,155454
2022-07-23 03:19,StreamBeats Originals,Fly Me Away,155454
2022-07-23 03:22,StreamBeats Originals,Fly Me Away,155454
2022-07-23 03:25,StreamBeats Originals,Fly Me Away,155454
2022-07-23 03:27,StreamBeats Originals,Fly Me Away,155454
2022-07-23 03:30,StreamBeats Originals,Fly Me Away,155454
2022-07-23 03:32,StreamBeats Originals,Fly Me Away,155454
2022-07-23 03:35,StreamBeats Originals,Fly Me Away,155454
2022-07-23 03:38,StreamBeats Originals,Fly Me Away,155454
2022-07-23 03:40,StreamBeats Originals,Fly Me Away,155454
2022-07-23 03:43,StreamBeats Originals,Fly Me Away,155454
2022-07-23 03:45,StreamBeats Originals,Fly Me Away,155454
2022-07-23 03:48,StreamBeats Originals,Fly Me Away,155454
2022-07-23 03:51,StreamBeats Originals,Fly Me Away,155454
2022-07-23 03:53,StreamBeats Originals,Fly Me Away,155454
2022-07-23 03:55,StreamBeats Originals,Fly Me Away,96003
2022-07-23 15:55,StreamBeats Originals,Fly Me Away,95808
2022-07-24 01:55,StreamBeats Originals,Fly Me Away,231785
2022-07-24 02:22,StreamBeats Originals,Fly Me Away,11021
2022-07-24 02:23,StreamBeats Originals,Fly Me Away - Instrumental,51711
2022-07-24 02:25,StreamBeats Originals,Fly Me Away,120746
2022-07-24 02:27,StreamBeats Originals,Fly Me Away,6242
2022-07-24 02:27,StreamBeats Originals,Fly Me Away - Instrumental,155454
2022-07-24 02:30,StreamBeats Originals,Fly Me Away - Instrumental,140800
2022-07-24 03:00,StreamBeats Originals,Fly Me Away,171882
2022-07-26 00:33,StreamBeats Originals,Fly Me Away,75776
2022-07-28 16:16,StreamBeats Originals,Fly Me Away,158974
2022-07-28 16:17,StreamBeats Originals,Fly Me Away,49890
2022-07-29 03:10,StreamBeats Originals,Fly Me Away,10480
2022-07-29 03:12,StreamBeats Originals,Fly Me Away,155454
2022-07-29 03:15,StreamBeats Originals,Fly Me Away,155454
2022-07-29 03:15,StreamBeats Originals,Fly Me Away - Instrumental,6180
2022-07-29 03:18,StreamBeats Originals,Fly Me Away,155454
2022-07-29 03:20,StreamBeats Originals,Fly Me Away,155454
2022-07-29 03:23,StreamBeats Originals,Fly Me Away,155454
2022-07-29 03:26,StreamBeats Originals,Fly Me Away,155454
2022-07-29 03:28,StreamBeats Originals,Fly Me Away,155454
2022-07-29 03:31,StreamBeats Originals,Fly Me Away,155454
2022-07-29 03:33,StreamBeats Originals,Fly Me Away,155454
2022-07-29 03:36,StreamBeats Originals,Fly Me Away,8283
2022-07-29 03:36,StreamBeats Originals,Fly Me Away,155454
2022-07-29 03:37,ITZY,SNEAKERS,48690
2022-07-29 03:40,ITZY,LOCO,191462
2022-07-29 03:43,ITZY,SNEAKERS,179453
2022-07-29 03:46,ITZY,WANNABE,191242
2022-07-29 03:49,ITZY,In the morning,172373
2022-07-29 03:52,ITZY,Not Shy,177728
2022-07-29 03:55,ITZY,DALLA DALLA,199873
2022-07-29 03:58,ITZY,SWIPE,177893
2022-07-29 04:01,ITZY,SHOOT!,139213
2022-07-29 04:04,ITZY,RACER,192893
2022-07-29 04:07,ITZY,ICY,191142
2022-07-29 04:10,ITZY,SNEAKERS,179453
2022-07-29 04:28,ITZY,RACER,74651
2022-07-29 21:54,StreamBeats Originals,Fly Me Away,35072
2022-08-02 15:47,StreamBeats Originals,Fly Me Away,157464
2022-08-02 15:48,StreamBeats Originals,Fly Me Away - Instrumental,828
2022-08-02 15:50,程響,四季予你,2666
2022-08-02 15:50,TIA RAY,阿楚姑娘,2944
2022-08-02 15:50,安唯綾,Come Back My Love,661
2022-08-02 15:50,王以綸,Sometimes,597
2022-08-02 15:50,周思涵,我要变好看,1066
2022-08-02 15:50,Hu Xia,那些年,746
2022-08-02 15:50,Twins,老鼠愛大米,746
2022-08-02 15:50,Wang Jun Qi,"我多喜歡你,你會知道(網劇<致我們單純的小美好>推廣曲)",938
2022-08-02 15:50,高瀚宇,Miracle,597
2022-08-02 15:50,StreamBeats Originals,Fly Me Away,153344
2022-08-02 15:50,段奧娟,"一起走的幸福 (電視劇《親愛的, 熱愛的》插曲)",21
2022-08-02 15:50,段奧娟,"一起走的幸福 (電視劇《親愛的, 熱愛的》插曲)",1344
2022-08-02 15:50,段奧娟,"一起走的幸福 (電視劇《親愛的, 熱愛的》插曲)",746
2022-08-02 15:50,Krystal Chan,[Yicheng Group] Gu Cheng,938
2022-08-02 15:50,Krystal Chan,[Yicheng Group] Gu Cheng,3733
2022-08-02 15:54,TIA RAY,阿楚姑娘,1023
2022-08-02 15:54,吴亦凡,大碗宽面,1002
2022-08-02 15:54,Jay Chou,青花瓷,320
2022-08-02 15:54,Jay Chou,青花瓷,255
2022-08-02 15:54,希林娜依•高,颗粒季,597
2022-08-02 15:54,Michael Wong,約定 - 2016 Live Version,661
2022-08-02 15:54,Jay Chou,髮如雪,917
2022-08-02 15:54,Sue,時候,874
2022-08-02 15:54,Michael Wong,童話,682
2022-08-02 15:54,Will Pan,不得不愛,981
2022-08-02 15:54,音阙诗听,芒种,640
2022-08-02 15:54,愛寫歌的小田,枕邊童話,682
2022-08-02 15:54,段奧娟,"一起走的幸福 (電視劇《親愛的, 熱愛的》插曲)",2548
2022-08-02 15:54,Krystal Chan,[Yicheng Group] Gu Cheng,232941
2022-08-02 15:54,Hu Xia,无题 - 网剧《山河令》插曲,597
2022-08-02 15:55,吴亦凡,大碗宽面,917
2022-08-02 15:55,Cyndi Wang,Honey,1002
2022-08-02 15:55,Lu Han,咖啡 (LH x KW),917
2022-08-02 15:55,Jay Chou,青花瓷,2154
2022-08-02 15:55,Jay Chou,髮如雪,13375
2022-08-02 15:55,NSZX,Yume To Hazakura - Chinese,661
2022-08-02 15:55,Jackson Wang,過 (Should've Let Go),832
2022-08-02 15:55,Silence Wang,有点甜,1023
2022-08-02 15:59,徐艺洋,皮埃罗,1280
2022-08-02 15:59,周深,[Xue Yang] Huang Cheng Du,3327
2022-08-02 15:59,Gao Qiuzi,[Wen Qing] woodland,2581
2022-08-02 15:59,China songs,You Have Me,223375
2022-08-02 15:59,Hua Chen Yu,異類,1365
2022-08-02 15:59,莫宰羊,未接來電,640
2022-08-02 15:59,S.H.E,中国话,5393
2022-08-02 15:59,Hai Lin,Wu Ji - Piano Ver.,874
2022-08-02 16:02,China songs,Never Stop,211022
2022-08-02 16:06,徐艺洋,会不会再见,199897
2022-08-02 16:09,Eric Chou,我很快樂,4283
2022-08-02 16:09,Jay Chou,告白氣球,215146
2022-08-02 16:10,周深,大魚 - 唱片版,981
2022-08-02 16:10,徐紫茵,Say Yes,874
2022-08-02 16:12,Priscilla Chan,飄雪,1728
2022-08-02 16:12,Joyce Chu,I Miss You,158160
2022-08-02 16:12,吴亦凡,贰叁,15526
2022-08-02 16:17,Kit Chan,喜欢你,265906
2022-08-02 16:17,满舒克,笑看江湖 - 网剧《山河令》江湖推广曲,4249
2022-08-02 16:17,Xiao Zhan,[Theme Song] Wu Ji - Chorus Edition,1450
2022-08-02 16:20,China songs,When I Was Eighteen,182508
2022-08-02 16:27,Jay Chou,安靜,163380
2022-08-06 15:41,Eric Chou,我很快樂,1002
2022-08-06 15:41,小潘潘,學貓叫,2090
2022-08-06 15:41,Crowd Lu,刻在我心底的名字 (Your Name Engraved Herein) - 電影<刻在你心底的名字>主題曲,896
2022-08-06 15:41,安唯綾,Come Back My Love,938
2022-08-06 15:41,Hebe Tien,小幸運,938
2022-08-06 15:41,王以綸,Sometimes,938
2022-08-06 15:41,Ren Ran,飞鸟和蝉,917
2022-08-06 15:41,Hu Xia,那些年,938
2022-08-06 15:41,Xiao Zhan,[Theme Song] Wu Ji - Chorus Edition,1386
2022-08-06 15:41,NSZX,Yume To Hazakura - Chinese,1002
2022-08-06 15:41,吴亦凡,贰叁,960
2022-08-06 15:41,Silence Wang,有点甜,1109
2022-08-06 15:45,Rachel Liang,那女孩對我說,256405
2022-08-06 15:48,StreamBeats Originals,Fly Me Away,155454
2022-08-06 15:51,StreamBeats Originals,Fly Me Away,155454
2022-08-06 15:53,StreamBeats Originals,Fly Me Away,155454
2022-08-06 15:56,StreamBeats Originals,Fly Me Away,155454
2022-08-06 15:58,StreamBeats Originals,Fly Me Away,155454
2022-08-06 16:01,StreamBeats Originals,Fly Me Away,155454
2022-08-06 16:04,StreamBeats Originals,Fly Me Away,155454
2022-08-06 16:06,StreamBeats Originals,Fly Me Away,155454
2022-08-06 16:09,吴亦凡,大碗宽面,2026
2022-08-06 16:09,Cyndi Wang,Honey,1045
2022-08-06 16:09,小潘潘,學貓叫,1194
2022-08-06 16:09,希林娜依•高,颗粒季,1621
2022-08-06 16:09,Gao Qiuzi,[Wen Qing] woodland,1258
2022-08-06 16:09,徐紫茵,Say Yes,1408
2022-08-06 16:09,Xiao Zhan,[Theme Song] Wu Ji - Chorus Edition,853
2022-08-06 16:09,NSZX,Yume To Hazakura - Chinese,810
2022-08-06 16:09,StreamBeats Originals,Fly Me Away,867
2022-08-06 16:09,StreamBeats Originals,Fly Me Away,155454
2022-08-06 16:09,新乐尘符,123我爱你,1429
2022-08-06 16:09,S.H.E,中国话,1343
2022-08-06 16:12,周深,大魚 - 唱片版,7455
2022-08-06 16:12,满舒克,笑看江湖 - 网剧《山河令》江湖推广曲,703
2022-08-06 16:12,China songs,When I Was Eighteen,182508
2022-08-06 16:12,Jay Chou,告白氣球,789
2022-08-06 16:12,Krystal Chan,[Yicheng Group] Gu Cheng,1216
2022-08-06 16:16,Jay Chou,告白氣球,215146
2022-08-06 16:19,满舒克,笑看江湖 - 网剧《山河令》江湖推广曲,202759
2022-08-06 16:23,Silence Wang,有点甜,235200
2022-08-06 16:24,齐悦,Wanan,661
2022-08-06 16:24,Priscilla Chan,飄雪,1557
2022-08-06 16:24,Hebe Tien,小幸運,1130
2022-08-06 16:24,Will Pan,不得不愛,33244
2022-08-06 16:24,Fei Yu-ching,一翦梅,789
2022-08-06 16:24,WayV,Turn Back Time,831
2022-08-06 16:24,Hai Lin,Wu Ji - Piano Ver.,1109
2022-08-06 16:28,Kit Chan,喜欢你,265906
2022-08-06 16:28,F*yy,万有引力,8089
2022-08-06 16:28,Michael Wong,童話,1621
2022-08-06 16:28,傲七爷,是想你的声音啊,1408
2022-08-06 16:32,連淮偉,愛是,197045
2022-08-06 16:35,S.H.E,Ring Ring Ring,228653
